DPP9	chr19	4702038	4702167
DPP9	chr19	4702614	4702728
DPP9	chr19	4703897	4704066
DPP9	chr19	4704142	4704316
DPP9	chr19	4705869	4705982
DPP9	chr19	4714092	4714349
DPP9	chr19	4719862	4719953
DPP9	chr19	4722510	4722563
DPP9	chr19	4723685	4723855
ELF4	chrX	129198894	129201500
ELF4	chrX	129203274	129203652
ELF4	chrX	129205014	129205207
ELF4	chrX	129205310	129205394
ELF4	chrX	129206200	129206392
ELF4	chrX	129208023	129208116
ELF4	chrX	129208555	129208727
ELF4	chrX	129215229	129215513
ELF4	chrX	129244299	129244475
F12	chr5	176829138	176829460
F12	chr5	176829550	176829699
F12	chr5	176830254	176830398
F12	chr5	176830481	176830618
F12	chr5	176830859	176831091
F12	chr5	176831196	176831414
F12	chr5	176831499	176831665
F12	chr5	176831810	176831915
F12	chr5	176832054	176832186
F12	chr5	176832323	176832434
F12	chr5	176832735	176832806
F12	chr5	176832962	176833062
F12	chr5	176836046	176836104
F12	chr5	176836471	176836577
FOLH1	chr11	49168186	49168497
FOLH1	chr11	49170190	49170283
FOLH1	chr11	49175397	49175479
FOLH1	chr11	49175779	49176044
FOLH1	chr11	49178268	49178359
FOLH1	chr11	49179503	49179595
FOLH1	chr11	49186256	49186324
FOLH1	chr11	49190746	49190810
FOLH1	chr11	49192746	49192829
FOLH1	chr11	49194908	49195028
FOLH1	chr11	49196443	49196529
FOLH1	chr11	49197410	49197509
FOLH1	chr11	49204700	49204794
FOLH1	chr11	49207220	49207407
FOLH1	chr11	49208195	49208321
FOLH1	chr11	49214344	49214446
FOLH1	chr11	49221806	49221993
FOLH1	chr11	49227618	49227724
FOLH1	chr11	49228329	49228426
FOLH1	chr11	49229843	49230222
HCK	chr20	30639990	30640289
HCK	chr20	30642018	30642084
HCK	chr20	30659464	30659585
HCK	chr20	30661121	30661164
HCK	chr20	30661518	30661621
HCK	chr20	30662425	30662524
HCK	chr20	30667576	30667680
HCK	chr20	30671696	30671846
HCK	chr20	30672193	30672346
HCK	chr20	30674430	30674610
HCK	chr20	30676370	30676447
HCK	chr20	30681665	30681819
HCK	chr20	30686806	30686938
HCK	chr20	30689119	30689657
IFIH1	chr2	163123588	163123889
IFIH1	chr2	163123988	163124079
IFIH1	chr2	163124596	163124787
IFIH1	chr2	163128735	163128897
IFIH1	chr2	163130304	163130454
IFIH1	chr2	163133196	163133456
IFIH1	chr2	163133924	163134203
IFIH1	chr2	163134714	163134838
IFIH1	chr2	163136505	163136622
IFIH1	chr2	163137837	163138055
IFIH1	chr2	163138875	163139086
IFIH1	chr2	163144644	163144865
IFIH1	chr2	163150073	163150178
IFIH1	chr2	163163218	163163365
IFIH1	chr2	163167274	163167443
IFIH1	chr2	163174364	163175218
IKBKG	chrX	153775561	153775960
IKBKG	chrX	153780202	153780404
IKBKG	chrX	153784379	153784591
IKBKG	chrX	153786746	153786865
IKBKG	chrX	153788621	153788774
IKBKG	chrX	153789902	153789999
IKBKG	chrX	153791024	153791168
IKBKG	chrX	153791773	153791916
IKBKG	chrX	153792173	153792235
IKBKG	chrX	153792533	153793261
IL1R1	chr2	102759245	102759480
IL1R1	chr2	102770400	102770477
IL1R1	chr2	102774178	102774245
IL1R1	chr2	102781233	102781468
IL1R1	chr2	102781574	102781764
IL1R1	chr2	102782572	102782741
IL1R1	chr2	102785057	102785123
IL1R1	chr2	102788260	102788378
IL1R1	chr2	102789146	102789298
IL1R1	chr2	102791046	102791190
IL1R1	chr2	102791937	102792105
IL1R1	chr2	102792812	102796334
IL1RN	chr2	113856936	113857166
IL1RN	chr2	113868692	113868776
IL1RN	chr2	113870576	113870691
IL1RN	chr2	113877642	113877705
IL1RN	chr2	113879024	113879195
IL1RN	chr2	113885265	113885317
IL1RN	chr2	113887152	113887241
IL1RN	chr2	113888621	113888734
IL1RN	chr2	113890232	113891037
IL1RN	chr2	113891179	113891590
IL36RN	chr2	113816214	113816320
IL36RN	chr2	113816988	113817044
IL36RN	chr2	113818428	113818514
IL36RN	chr2	113819700	113819828
IL36RN	chr2	113820029	113822320
ISG15	chr1	948846	948956
ISG15	chr1	949363	949919
JAK1	chr1	65298905	65300340
JAK1	chr1	65301078	65301189
JAK1	chr1	65301780	65301898
JAK1	chr1	65303614	65303787
JAK1	chr1	65304147	65304272
JAK1	chr1	65305285	65305478
JAK1	chr1	65306927	65307022
JAK1	chr1	65307133	65307284
JAK1	chr1	65309746	65309898
JAK1	chr1	65310436	65310572
JAK1	chr1	65311195	65311323
JAK1	chr1	65312331	65312419
JAK1	chr1	65313214	65313358
JAK1	chr1	65316486	65316593
JAK1	chr1	65321191	65321381
JAK1	chr1	65323338	65323462
JAK1	chr1	65325787	65325945
JAK1	chr1	65330469	65330655
JAK1	chr1	65332548	65332891
JAK1	chr1	65334993	65335157
JAK1	chr1	65339052	65339206
JAK1	chr1	65344707	65344831
JAK1	chr1	65348959	65349158
JAK1	chr1	65351941	65352024
JAK1	chr1	65422616	65422700
JAK1	chr1	65432563	65432619
LSM11	chr5	157170754	157171206
LSM11	chr5	157178397	157178537
LSM11	chr5	157181011	157181095
LSM11	chr5	157181861	157183746
MEFV	chr16	3292027	3293694
MEFV	chr16	3293859	3293892
MEFV	chr16	3294253	3294286
MEFV	chr16	3294472	3294588
MEFV	chr16	3296524	3296547
MEFV	chr16	3297015	3297246
MEFV	chr16	3298908	3299004
MEFV	chr16	3299430	3299780
MEFV	chr16	3304157	3304790
MEFV	chr16	3306310	3306627
MVK	chr12	110011499	110011678
MVK	chr12	110012622	110012705
MVK	chr12	110013802	110013950
MVK	chr12	110017606	110017751
MVK	chr12	110019199	110019355
MVK	chr12	110023826	110023930
MVK	chr12	110024558	110024604
MVK	chr12	110028575	110028666
MVK	chr12	110029045	110029162
MVK	chr12	110032832	110032986
MVK	chr12	110034230	110035071
NLRC4	chr2	32449517	32449834
NLRC4	chr2	32460469	32460637
NLRC4	chr2	32461315	32461408
NLRC4	chr2	32463200	32463371
NLRC4	chr2	32466101	32466194
NLRC4	chr2	32474675	32476670
NLRC4	chr2	32477487	32477748
NLRC4	chr2	32481843	32481962
NLRC4	chr2	32489806	32489949
NLRP1	chr17	5417437	5418393
NLRP1	chr17	5418792	5418837
NLRP1	chr17	5421065	5421207
NLRP1	chr17	5424843	5425106
NLRP1	chr17	5433800	5434024
NLRP1	chr17	5436141	5436304
NLRP1	chr17	5436623	5436704
NLRP1	chr17	5437216	5437308
NLRP1	chr17	5440170	5440260
NLRP1	chr17	5442734	5442905
NLRP1	chr17	5445176	5445347
NLRP1	chr17	5456705	5456876
NLRP1	chr17	5461658	5463363
NLRP1	chr17	5485178	5485382
NLRP1	chr17	5485989	5486166
NLRP1	chr17	5487006	5487279
NLRP1	chr17	5487612	5487832
NLRP3	chr1	247579457	247579495
NLRP3	chr1	247581530	247581592
NLRP3	chr1	247582058	247582379
NLRP3	chr1	247586531	247586651
NLRP3	chr1	247587148	247588901
NLRP3	chr1	247592886	247593057
NLRP3	chr1	247597404	247597575
NLRP3	chr1	247599271	247599442
NLRP3	chr1	247607273	247607444
NLRP3	chr1	247607952	247608123
NLRP3	chr1	247611706	247612406
NOD2	chr16	50731049	50731227
NOD2	chr16	50733398	50733865
NOD2	chr16	50741765	50741871
NOD2	chr16	50744468	50746284
NOD2	chr16	50750497	50750581
NOD2	chr16	50750801	50750885
NOD2	chr16	50753835	50753919
NOD2	chr16	50756532	50756616
NOD2	chr16	50757211	50757295
NOD2	chr16	50759399	50759483
NOD2	chr16	50763728	50763812
NOD2	chr16	50765657	50766987
OAS1	chr12	113344738	113345024
OAS1	chr12	113346340	113346629
OAS1	chr12	113348855	113349040
OAS1	chr12	113354313	113354543
OAS1	chr12	113355351	113355505
OAS1	chr12	113357291	113357712
OTULIN	chr5	14664782	14665086
OTULIN	chr5	14673750	14673827
OTULIN	chr5	14678789	14678884
OTULIN	chr5	14681572	14681716
OTULIN	chr5	14687629	14687755
OTULIN	chr5	14690147	14690417
OTULIN	chr5	14692962	14699842
PLCG2	chr16	81812898	81813029
PLCG2	chr16	81819547	81819787
PLCG2	chr16	81888048	81888192
PLCG2	chr16	81891867	81891961
PLCG2	chr16	81892720	81892768
PLCG2	chr16	81902818	81902903
PLCG2	chr16	81904456	81904540
PLCG2	chr16	81914514	81914558
PLCG2	chr16	81916873	81916946
PLCG2	chr16	81922776	81922878
PLCG2	chr16	81925076	81925195
PLCG2	chr16	81927313	81927399
PLCG2	chr16	81929411	81929532
PLCG2	chr16	81934216	81934385
PLCG2	chr16	81939007	81939112
PLCG2	chr16	81941289	81941379
PLCG2	chr16	81942020	81942196
PLCG2	chr16	81944124	81944325
PLCG2	chr16	81946201	81946321
PLCG2	chr16	81953088	81953269
PLCG2	chr16	81954802	81954874
PLCG2	chr16	81957089	81957199
PLCG2	chr16	81960686	81960783
PLCG2	chr16	81962162	81962229
PLCG2	chr16	81965101	81965259
PLCG2	chr16	81968033	81968136
PLCG2	chr16	81969773	81969983
PLCG2	chr16	81971362	81971508
PLCG2	chr16	81972405	81972520
PLCG2	chr16	81973496	81973664
PLCG2	chr16	81979779	81979868
PLCG2	chr16	81990299	81990484
PLCG2	chr16	81991560	81991899
PMVK	chr1	154897207	154897741
PMVK	chr1	154898829	154898959
PMVK	chr1	154901499	154901652
PMVK	chr1	154904827	154904891
PMVK	chr1	154909066	154909484
POMP	chr13	29233140	29233324
POMP	chr13	29236546	29236644
POMP	chr13	29238645	29238706
POMP	chr13	29242609	29242711
POMP	chr13	29246475	29246569
POMP	chr13	29252171	29253093
PSMB4	chr1	151372040	151372203
PSMB4	chr1	151372456	151372663
PSMB4	chr1	151372917	151373064
PSMB4	chr1	151373239	151373321
PSMB4	chr1	151373714	151373831
PSMB4	chr1	151374017	151374106
PSMB4	chr1	151374292	151374412
PSMB8	chr6	32808493	32808824
PSMB8	chr6	32809307	32809512
PSMB8	chr6	32809910	32810040
PSMB8	chr6	32810448	32810560
PSMB8	chr6	32810718	32810866
PSMB8	chr6	32811626	32811816
PSMB9	chr6	32821937	32822066
PSMB9	chr6	32823914	32823982
PSMB9	chr6	32825039	32825171
PSMB9	chr6	32825781	32825911
PSMB9	chr6	32826140	32826282
PSMB9	chr6	32827181	32827628
PSMD12	chr17	65336618	65337168
PSMD12	chr17	65338301	65338379
PSMD12	chr17	65340721	65340896
PSMD12	chr17	65341860	65341973
PSMD12	chr17	65343231	65343366
PSMD12	chr17	65343451	65343601
PSMD12	chr17	65344665	65344770
PSMD12	chr17	65346344	65346452
PSMD12	chr17	65353418	65353547
PSMD12	chr17	65353634	65353694
PSMD12	chr17	65357210	65357377
PSMD12	chr17	65358891	65359008
PSMD12	chr17	65362527	65362721
PSMG2	chr18	12658737	12658772
PSMG2	chr18	12706548	12706720
PSMG2	chr18	12712700	12712759
PSMG2	chr18	12718515	12718634
PSMG2	chr18	12720508	12720682
PSMG2	chr18	12724497	12724618
PSMG2	chr18	12725437	12725739
PSTPIP1	chr15	77287464	77287950
PSTPIP1	chr15	77300187	77300406
PSTPIP1	chr15	77310488	77310589
PSTPIP1	chr15	77310797	77310872
PSTPIP1	chr15	77317624	77317659
PSTPIP1	chr15	77317838	77317945
PSTPIP1	chr15	77320192	77320255
PSTPIP1	chr15	77320894	77320993
PSTPIP1	chr15	77321869	77321915
PSTPIP1	chr15	77322842	77322922
PSTPIP1	chr15	77323520	77323619
PSTPIP1	chr15	77324638	77324735
PSTPIP1	chr15	77325202	77325293
PSTPIP1	chr15	77327848	77327904
PSTPIP1	chr15	77328142	77328276
PSTPIP1	chr15	77329385	77329671
RBCK1	chr20	388708	389423
RBCK1	chr20	390524	390669
RBCK1	chr20	398169	398263
RBCK1	chr20	398375	398574
RBCK1	chr20	399990	400112
RBCK1	chr20	400201	400375
RBCK1	chr20	401514	401675
RBCK1	chr20	402770	402882
RBCK1	chr20	407956	408136
RBCK1	chr20	409134	409233
RBCK1	chr20	409594	409738
RBCK1	chr20	410993	411610
RELA	chr11	65421066	65421980
RELA	chr11	65422289	65422471
RELA	chr11	65423158	65423233
RELA	chr11	65423325	65423406
RELA	chr11	65425757	65425970
RELA	chr11	65426188	65426293
RELA	chr11	65427136	65427268
RELA	chr11	65427594	65427686
RELA	chr11	65429157	65429306
RELA	chr11	65429407	65429559
RELA	chr11	65429649	65429676
RELA	chr11	65430296	65430443
RIPK1	chr6	3064121	3064293
RIPK1	chr6	3073872	3074036
RIPK1	chr6	3076997	3077221
RIPK1	chr6	3078012	3078169
RIPK1	chr6	3081212	3081350
RIPK1	chr6	3082780	3082894
RIPK1	chr6	3083318	3083547
RIPK1	chr6	3085492	3085642
RIPK1	chr6	3089814	3089891
RIPK1	chr6	3104458	3104549
RIPK1	chr6	3105715	3106285
RIPK1	chr6	3111036	3111189
RIPK1	chr6	3113286	3115421
RNASEH2A	chr19	12917427	12917614
RNASEH2A	chr19	12917821	12917893
RNASEH2A	chr19	12918019	12918143
RNASEH2A	chr19	12918232	12918320
RNASEH2A	chr19	12920884	12921022
RNASEH2A	chr19	12921130	12921218
RNASEH2A	chr19	12923896	12924020
RNASEH2A	chr19	12924141	12924462
RNASEH2B	chr13	51483813	51484276
RNASEH2B	chr13	51501542	51501614
RNASEH2B	chr13	51503610	51503718
RNASEH2B	chr13	51504818	51504895
RNASEH2B	chr13	51509020	51509135
RNASEH2B	chr13	51517456	51517530
RNASEH2B	chr13	51519562	51519668
RNASEH2B	chr13	51522122	51522204
RNASEH2B	chr13	51523598	51523641
RNASEH2B	chr13	51528040	51528121
RNASEH2B	chr13	51530493	51530901
RNASEH2C	chr11	65485143	65487280
RNASEH2C	chr11	65487515	65487635
RNASEH2C	chr11	65487712	65487888
RNASEH2C	chr11	65488057	65488409
RNF31	chr14	24616658	24617099
RNF31	chr14	24617184	24617207
RNF31	chr14	24620846	24620879
RNF31	chr14	24620994	24621201
RNF31	chr14	24624365	24624539
RNF31	chr14	24624622	24624721
SAMHD1	chr20	35520226	35521469
SAMHD1	chr20	35526224	35526362
SAMHD1	chr20	35526842	35526947
SAMHD1	chr20	35532559	35532652
SAMHD1	chr20	35533766	35533906
SAMHD1	chr20	35539620	35539736
SAMHD1	chr20	35540863	35540955
SAMHD1	chr20	35545124	35545233
SAMHD1	chr20	35545351	35545452
SAMHD1	chr20	35547766	35547922
SAMHD1	chr20	35555584	35555655
SAMHD1	chr20	35559162	35559278
SAMHD1	chr20	35563431	35563592
SAMHD1	chr20	35569441	35569514
SAMHD1	chr20	35575140	35575207
SAMHD1	chr20	35579838	35580246
SOCS1	chr16	11348273	11349385
SOCS1	chr16	11349935	11350039
STAT2	chr12	56735381	56737315
STAT2	chr12	56737608	56737919
STAT2	chr12	56739929	56739987
STAT2	chr12	56740225	56740408
STAT2	chr12	56740602	56740739
STAT2	chr12	56742312	56742407
STAT2	chr12	56742535	56742588
STAT2	chr12	56742707	56742843
STAT2	chr12	56742946	56743045
STAT2	chr12	56743209	56743293
STAT2	chr12	56743372	56743420
STAT2	chr12	56743880	56743974
STAT2	chr12	56744195	56744216
STAT2	chr12	56744612	56744672
STAT2	chr12	56744881	56744974
STAT2	chr12	56745075	56745234
STAT2	chr12	56748249	56748398
STAT2	chr12	56748561	56748647
STAT2	chr12	56749059	56749135
STAT2	chr12	56749226	56749316
STAT2	chr12	56749491	56749587
STAT2	chr12	56749915	56750069
STAT2	chr12	56750224	56750362
STAT2	chr12	56753841	56754037
STAT5A	chr17	40439564	40439653
STAT5A	chr17	40440073	40440616
STAT5A	chr17	40441419	40441557
STAT5A	chr17	40441883	40442040
STAT5A	chr17	40443989	40444079
STAT5A	chr17	40447636	40447811
STAT5A	chr17	40451768	40451899
STAT5A	chr17	40452147	40452299
STAT5A	chr17	40452732	40452888
STAT5A	chr17	40453292	40453472
STAT5A	chr17	40456359	40456447
STAT5A	chr17	40456547	40456670
STAT5A	chr17	40457627	40457720
STAT5A	chr17	40458258	40458465
STAT5A	chr17	40459419	40459514
STAT5A	chr17	40459610	40459741
STAT5A	chr17	40460195	40460351
STAT5A	chr17	40461064	40461116
STAT5A	chr17	40461394	40461502
STAT5A	chr17	40462524	40463960
STING1	chr5	138855112	138856039
STING1	chr5	138856913	138857100
STING1	chr5	138857854	138858093
STING1	chr5	138860374	138860483
STING1	chr5	138860743	138860927
STING1	chr5	138861062	138861289
STING1	chr5	138861794	138861887
STING1	chr5	138862134	138862343
SYK	chr9	93564011	93564175
SYK	chr9	93606139	93606597
SYK	chr9	93607715	93607876
SYK	chr9	93624487	93624626
SYK	chr9	93626870	93626949
SYK	chr9	93627329	93627379
SYK	chr9	93629412	93629481
SYK	chr9	93636485	93636573
SYK	chr9	93636953	93637131
SYK	chr9	93639852	93640062
SYK	chr9	93641045	93641235
SYK	chr9	93650030	93650171
SYK	chr9	93650796	93650909
SYK	chr9	93657809	93660842
TBK1	chr12	64845839	64845967
TBK1	chr12	64849619	64849737
TBK1	chr12	64853968	64854109
TBK1	chr12	64858113	64858243
TBK1	chr12	64860680	64860862
TBK1	chr12	64868009	64868170
TBK1	chr12	64873791	64873902
TBK1	chr12	64875621	64875801
TBK1	chr12	64878082	64878279
TBK1	chr12	64879234	64879293
TBK1	chr12	64879705	64879797
TBK1	chr12	64882266	64882368
TBK1	chr12	64883820	64883899
TBK1	chr12	64889262	64889384
TBK1	chr12	64889478	64889555
TBK1	chr12	64890146	64890186
TBK1	chr12	64890728	64890830
TBK1	chr12	64890942	64891039
TBK1	chr12	64891427	64891534
TBK1	chr12	64891747	64891819
TBK1	chr12	64895109	64895899
TLR7	chrX	12885201	12885242
TLR7	chrX	12885599	12885700
TLR7	chrX	12903630	12908480
TLR8	chrX	12924738	12924828
TLR8	chrX	12928424	12928561
TLR8	chrX	12937162	12941288
TNFAIP3	chr6	138188324	138188631
TNFAIP3	chr6	138192349	138192659
TNFAIP3	chr6	138195981	138196172
TNFAIP3	chr6	138196824	138196972
TNFAIP3	chr6	138197132	138197303
TNFAIP3	chr6	138198212	138198393
TNFAIP3	chr6	138199568	138200488
TNFAIP3	chr6	138201207	138201389
TNFAIP3	chr6	138202171	138204451
TNFRSF1A	chr12	6437922	6438788
TNFRSF1A	chr12	6438943	6439232
TNFRSF1A	chr12	6439432	6439461
TNFRSF1A	chr12	6439763	6439877
TNFRSF1A	chr12	6440018	6440092
TNFRSF1A	chr12	6442234	6442313
TNFRSF1A	chr12	6442532	6442682
TNFRSF1A	chr12	6442902	6443031
TNFRSF1A	chr12	6443256	6443410
TNFRSF1A	chr12	6450941	6451283
TREX1	chr3	48507209	48507337
TREX1	chr3	48507649	48507708
TREX1	chr3	48508028	48508040
TREX1	chr3	48508138	48509044
TRNT1	chr3	3168599	3168674
TRNT1	chr3	3170697	3170872
TRNT1	chr3	3178943	3179137
TRNT1	chr3	3182193	3182332
TRNT1	chr3	3186267	3186394
TRNT1	chr3	3188113	3188307
TRNT1	chr3	3189133	3189387
TRNT1	chr3	3189589	3189871
TRNT1	chr3	3190777	3190917
TRNT1	chr3	3192223	3192528
UBA1	chrX	47050198	47050349
UBA1	chrX	47058201	47058318
UBA1	chrX	47058446	47058505
UBA1	chrX	47058607	47058776
UBA1	chrX	47058878	47059013
UBA1	chrX	47060292	47060399
UBA1	chrX	47060674	47060765
UBA1	chrX	47060876	47061009
UBA1	chrX	47061554	47061652
UBA1	chrX	47061756	47061903
UBA1	chrX	47062036	47062213
UBA1	chrX	47062341	47062446
UBA1	chrX	47062532	47062613
UBA1	chrX	47062939	47063095
UBA1	chrX	47065346	47065512
UBA1	chrX	47065646	47065843
UBA1	chrX	47069021	47069086
UBA1	chrX	47069326	47069522
UBA1	chrX	47070240	47070315
UBA1	chrX	47070434	47070624
UBA1	chrX	47071822	47071911
UBA1	chrX	47072169	47072262
UBA1	chrX	47072388	47072580
UBA1	chrX	47073725	47073827
UBA1	chrX	47073935	47074036
UBA1	chrX	47074192	47074527
USP18	chr22	18632757	18632989
USP18	chr22	18640324	18640587
USP18	chr22	18642938	18643035
USP18	chr22	18644556	18644702
USP18	chr22	18650021	18650101
USP18	chr22	18650656	18650803
USP18	chr22	18652610	18652706
USP18	chr22	18653519	18653687
USP18	chr22	18655916	18656048
USP18	chr22	18656559	18656609
USP18	chr22	18659538	18660162
WDR1	chr4	10075962	10077108
WDR1	chr4	10078927	10079072
WDR1	chr4	10079376	10079550
WDR1	chr4	10080514	10080625
WDR1	chr4	10082980	10083068
WDR1	chr4	10084645	10084802
WDR1	chr4	10086066	10086154
WDR1	chr4	10089330	10089564
WDR1	chr4	10089916	10089997
WDR1	chr4	10090287	10090365
WDR1	chr4	10099334	10099515
WDR1	chr4	10100615	10100763
WDR1	chr4	10105519	10105610
WDR1	chr4	10117736	10117858
WDR1	chr4	10118274	10118573
